|chain_id|node_order|response_order|node_mode|node_prompt|node_response
5096|50|46|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem a bit off today?
5097|50|47|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem a bit off today?"".Respond using only an adjective."|Concerned
5098|50|48|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling alright, you look a bit pale?
5099|50|49|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling alright, you look a bit pale?"".Respond using only an adjective."|Concerned
5100|50|50|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your recent behaviour, is everything okay at home?
5101|50|51|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm really worried about your recent behaviour, is everything okay at home?.Respond using only an adjective.|Concerned
5102|50|52|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your recent behavior, is everything okay?
5103|50|53|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried about your recent behavior, is everything okay?"".Respond using only an adjective."|Concerned
5104|50|54|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem a little out of sorts today?
5105|50|55|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem a little out of sorts today?"".Respond using only an adjective."|Concerned
5106|50|56|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem a little off today?
5107|50|57|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem a little off today?"".Respond using only an adjective."|Concerned
5108|50|58|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you look really tired today?
5109|50|59|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you look really tired today?"".Respond using only an adjective."|Concerned
5110|50|60|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look a bit pale?
5111|50|61|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling okay, you look a bit pale?"".Respond using only an adjective."|Concerned
5112|50|62|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look a bit pale?
5113|50|63|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling okay, you look a bit pale?"".Respond using only an adjective."|Concerned
5114|50|64|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your recent behavior, are you okay?
5115|50|65|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm really worried about your recent behavior, are you okay?.Respond using only an adjective.|Concerned
5116|50|66|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your recent behavior, are you okay?
5117|50|67|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm really worried about your recent behavior, are you okay?.Respond using only an adjective.|Concerned
5118|50|68|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your frequent headaches, have you seen a doctor yet?
5119|50|69|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried about your frequent headaches, have you seen a doctor yet?"".Respond using only an adjective."|Concerned
5120|50|70|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look very pale?
5121|50|71|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling okay, you look very pale?"".Respond using only an adjective."|Concerned
5122|50|72|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your health, have you seen a doctor yet?
5123|50|73|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm really worried about your health, have you seen a doctor yet?.Respond using only an adjective.|Concerned
5124|50|74|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look a bit pale?
5125|50|75|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling okay, you look a bit pale?"".Respond using only an adjective."|Concerned
5126|50|76|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your health, have you been to the doctor recently?
5127|50|77|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm really worried about your health, have you been to the doctor recently?.Respond using only an adjective.|Concerned
5128|50|78|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem a bit out of sorts today?
5129|50|79|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem a bit out of sorts today?"".Respond using only an adjective."|Concerned
5130|50|80|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem a bit off today?
5131|50|81|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem a bit off today?"".Respond using only an adjective."|Concerned
5132|50|82|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you look a bit pale?
5133|50|83|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you look a bit pale?"".Respond using only an adjective."|Concerned
5134|50|84|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your health, have you seen a doctor yet?
5135|50|85|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried about your health, have you seen a doctor yet?"".Respond using only an adjective."|Concerned
5136|50|86|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you look a bit upset?
5137|50|87|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you look a bit upset?"".Respond using only an adjective."|Concerned
5138|50|88|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your health, have you been feeling okay?
5139|50|89|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried about your health, have you been feeling okay?"".Respond using only an adjective."|Concerned
5140|50|90|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I'm really worried about your health, have you seen a doctor?
5141|50|91|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried about your health, have you seen a doctor?"".Respond using only an adjective."|Concerned
5142|50|92|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Do you think you're getting enough sleep lately?
5143|50|93|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Do you think you're getting enough sleep lately?"".Respond using only an adjective."|Concerned
5144|50|94|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look a bit pale?
5145|50|95|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you sure you're feeling okay, you look a bit pale?"".Respond using only an adjective."|Concerned
5146|50|96|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|I heard about your accident, are you okay now?
5147|50|97|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I heard about your accident, are you okay now?.Respond using only an adjective.|Concerned
5148|50|98|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you feeling okay, you seem quite off today?
5149|50|99|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Are you feeling okay, you seem quite off today?"".Respond using only an adjective."|Concerned
5150|50|100|0|s|Provide one sentence with at least five words in English that has the conversation tone: Concerned.|Are you sure you're feeling okay, you look really pale?
5151|51|0|0|c|elicited in prior|Elated
5152|51|1|0|s|Provide one sentence with at least five words in English that has the conversation tone: Elated.|I can't believe we won, this is absolutely the best day of my life!
5153|51|2|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we won, this is absolutely the best day of my life!"".Respond using only an adjective."|Ecstatic
5154|51|3|0|s|Provide one sentence with at least five words in English that has the conversation tone: Ecstatic.|I just can't believe we won the lottery, this is absolutely incredible!
5155|51|4|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we won the lottery, this is absolutely incredible!"".Respond using only an adjective."|Excited
5156|51|5|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm totally thrilled!
5157|51|6|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm totally thrilled!"".Respond using only an adjective."|Excited
5158|51|7|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I am so pumped!
5159|51|8|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I am so pumped!"".Respond using only an adjective."|Excited
5160|51|9|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disney World next week!
5161|51|10|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disney World next week!"".Respond using only an adjective."|Excited
5162|51|11|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
5163|51|12|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5164|51|13|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't wait for the concert tonight, it's going to be absolutely amazing!
5165|51|14|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't wait for the concert tonight, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
5166|51|15|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're going to the concert tonight!
5167|51|16|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're going to the concert tonight!"".Respond using only an adjective."|Excited
5168|51|17|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to finally see the concert tonight!
5169|51|18|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to finally see the concert tonight!"".Respond using only an adjective."|Excited
5170|51|19|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Guess what, I just won the lottery - we're millionaires now!
5171|51|20|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Guess what, I just won the lottery - we're millionaires now!"".Respond using only an adjective."|Excited
5172|51|21|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
5173|51|22|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5174|51|23|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Wow, I can't believe we're finally going to Disney World tomorrow!
5175|51|24|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Wow, I can't believe we're finally going to Disney World tomorrow!"".Respond using only an adjective."|Excited
5176|51|25|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to start our adventure in Europe this summer!
5177|51|26|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to start our adventure in Europe this summer!"".Respond using only an adjective."|Excited
5178|51|27|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to start our road trip tomorrow morning!
5179|51|28|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to start our road trip tomorrow morning!"".Respond using only an adjective."|Excited
5180|51|29|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're finally going to Disneyland!
5181|51|30|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're finally going to Disneyland!"".Respond using only an adjective."|Excited
5182|51|31|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland next week!
5183|51|32|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland next week!"".Respond using only an adjective."|Excited
5184|51|33|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're finally going to Disneyland tomorrow!
5185|51|34|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5186|51|35|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for the concert tonight, it's going to be amazing!
5187|51|36|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for the concert tonight, it's going to be amazing!"".Respond using only an adjective."|Excited
5188|51|37|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland, it's going to be absolutely amazing!
5189|51|38|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
5190|51|39|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going on our dream vacation to Hawaii!
5191|51|40|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going on our dream vacation to Hawaii!"".Respond using only an adjective."|Excited
5192|51|41|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Wow, I can't believe we're finally going to Disneyland tomorrow!
5193|51|42|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Wow, I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5194|51|43|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the concert tonight, it's going to be amazing!
5195|51|44|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the concert tonight, it's going to be amazing!"".Respond using only an adjective."|Excited
5196|51|45|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going on our dream vacation to Hawaii!
5197|51|46|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going on our dream vacation to Hawaii!"".Respond using only an adjective."|Excited
5198|51|47|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't wait for our beach vacation next week!
5199|51|48|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't wait for our beach vacation next week!"".Respond using only an adjective."|Excited
5200|51|49|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're going to Disney World next week!
5201|51|50|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're going to Disney World next week!"".Respond using only an adjective."|Excited
5202|51|51|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland, it's going to be so amazing!
5203|51|52|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland, it's going to be so amazing!"".Respond using only an adjective."|Excited
5204|51|53|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so excited!
5205|51|54|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
5206|51|55|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
5207|51|56|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5208|51|57|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're going to Disneyland tomorrow!
5209|51|58|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5210|51|59|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're going to Disneyland tomorrow, it's going to be so amazing!
5211|51|60|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're going to Disneyland tomorrow, it's going to be so amazing!"".Respond using only an adjective."|Excited
5212|51|61|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're actually going to see our favorite band play live tonight!
5213|51|62|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're actually going to see our favorite band play live tonight!"".Respond using only an adjective."|Excited
5214|51|63|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I've just won the lottery, I can't believe it!
5215|51|64|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've just won the lottery, I can't believe it!"".Respond using only an adjective."|Excited
5216|51|65|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see you at the concert tonight!
5217|51|66|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see you at the concert tonight!"".Respond using only an adjective."|Excited
5218|51|67|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip, it's going to be so much fun!
5219|51|68|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip, it's going to be so much fun!"".Respond using only an adjective."|Excited
5220|51|69|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I just can't believe I've won the lottery!
5221|51|70|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I just can't believe I've won the lottery!"".Respond using only an adjective."|Excited
5222|51|71|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, this is so exciting!
5223|51|72|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, this is so exciting!"".Respond using only an adjective."|Excited
5224|51|73|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow; I'm so thrilled!
5225|51|74|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow; I'm so thrilled!"".Respond using only an adjective."|Excited
5226|51|75|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're actually going to Hawaii next week!
5227|51|76|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're actually going to Hawaii next week!"".Respond using only an adjective."|Excited
5228|51|77|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're finally going to Disneyland tomorrow!
5229|51|78|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5230|51|79|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland, it's going to be absolutely amazing!
5231|51|80|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
5232|51|81|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland next week!
5233|51|82|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland next week!"".Respond using only an adjective."|Excited
5234|51|83|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh boy, I can't wait to start our road trip to Disneyland next week!
5235|51|84|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh boy, I can't wait to start our road trip to Disneyland next week!"".Respond using only an adjective."|Excited
5236|51|85|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we are finally going to Disneyland next week!
5237|51|86|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we are finally going to Disneyland next week!"".Respond using only an adjective."|Excited
5238|51|87|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're going to Disneyland tomorrow!
5239|51|88|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Oh my goodness, I can't believe we're going to Disneyland tomorrow!.Respond using only an adjective.|Excited
5240|51|89|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I just can't believe we're going to Disneyland tomorrow!
5241|51|90|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I just can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
5242|51|91|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we are finally going to see the Grand Canyon next week!
5243|51|92|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we are finally going to see the Grand Canyon next week!"".Respond using only an adjective."|Excited
5244|51|93|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Guys, I can't believe we're finally going on this amazing road trip!
5245|51|94|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Guys, I can't believe we're finally going on this amazing road trip!"".Respond using only an adjective."|Excited
5246|51|95|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip this weekend, it's going to be amazing!
5247|51|96|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip this weekend, it's going to be amazing!"".Respond using only an adjective."|Excited
5248|51|97|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip, it's going to be absolutely amazing!
5249|51|98|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
5250|51|99|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip this weekend, it's going to be so much fun!
5251|51|100|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip this weekend, it's going to be so much fun!"".Respond using only an adjective."|Excited
5252|52|0|0|s|elicited in prior|I'm feeling quite anxious about the presentation.
5253|52|1|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I'm feeling quite anxious about the presentation..Respond using only an adjective.|Anxious
5254|52|2|0|s|Provide one sentence with at least five words in English that has the conversation tone: Anxious.|I really hope I didn't forget anything important for the presentation today!
5255|52|3|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I really hope I didn't forget anything important for the presentation today!"".Respond using only an adjective."|Anxious
5256|52|4|0|s|Provide one sentence with at least five words in English that has the conversation tone: Anxious.|I am really worried about my upcoming job interview.
5257|52|5|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I am really worried about my upcoming job interview."".Respond using only an adjective."|Anxious
5258|52|6|0|s|Provide one sentence with at least five words in English that has the conversation tone: Anxious.|I'm really worried, do you think they'll actually like my presentation tomorrow?
5259|52|7|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I'm really worried, do you think they'll actually like my presentation tomorrow?"".Respond using only an adjective."|Anxious
5260|52|8|0|s|Provide one sentence with at least five words in English that has the conversation tone: Anxious.|I can't help but worry about the results of the test, it's making me incredibly anxious.
5261|52|9|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't help but worry about the results of the test, it's making me incredibly anxious."".Respond using only an adjective."|Anxious
5262|52|10|0|s|Provide one sentence with at least five words in English that has the conversation tone: Anxious.|I don't know what to do, everything just seems to be falling apart right now.
5263|52|11|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I don't know what to do, everything just seems to be falling apart right now..Respond using only an adjective.|Desperate
5264|52|12|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, we need to find a solution now!
5265|52|13|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, we need to find a solution now!"".Respond using only an adjective."|Desperate
5266|52|14|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, I need your help urgently!
5267|52|15|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, I need your help urgently!"".Respond using only an adjective."|Desperate
5268|52|16|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, I can't lose you too!
5269|52|17|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, I can't lose you too!"".Respond using only an adjective."|Desperate
5270|52|18|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I beg you, we need to find a solution now!
5271|52|19|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Please, I beg you, we need to find a solution now!.Respond using only an adjective.|Desperate
5272|52|20|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, you have to help me!
5273|52|21|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, you have to help me!"".Respond using only an adjective."|Desperate
5274|52|22|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, don't leave me alone!
5275|52|23|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, don't leave me alone!"".Respond using only an adjective."|Desperate
5276|52|24|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, you have to help me; I don't know what else to do!
5277|52|25|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, you have to help me; I don't know what else to do!"".Respond using only an adjective."|Desperate
5278|52|26|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, we need help immediately!
5279|52|27|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, we need help immediately!"".Respond using only an adjective."|Desperate
5280|52|28|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I need your help, I can't do this on my own!
5281|52|29|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I need your help, I can't do this on my own!"".Respond using only an adjective."|Desperate
5282|52|30|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, don't leave me alone!
5283|52|31|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, don't leave me alone!"".Respond using only an adjective."|Desperate
5284|52|32|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, don't leave me alone!
5285|52|33|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, don't leave me alone!"".Respond using only an adjective."|Desperate
5286|52|34|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, we need to find a solution now!
5287|52|35|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, we need to find a solution now!"".Respond using only an adjective."|Desperate
5288|52|36|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I beg you, don't leave me alone in this dark place!
5289|52|37|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I beg you, don't leave me alone in this dark place!"".Respond using only an adjective."|Desperate
5290|52|38|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, just give me another chance!
5291|52|39|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, just give me another chance!"".Respond using only an adjective."|Desperate
5292|52|40|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I urgently need your help!
5293|52|41|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I urgently need your help!"".Respond using only an adjective."|Desperate
5294|52|42|0|s|Provide one sentence with at least five words in English that has the conversation tone: Desperate.|Please, I'm begging you, don't leave me alone!
5295|52|43|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Please, I'm begging you, don't leave me alone!"".Respond using only an adjective."|Desperate
