_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,start_time,prompt_component,mode,previous_sample,current_mode,obtained_response
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoONAgCow==""]]}, ""prompt_component"": ""joyful"", ""mode"": ""s""}",2893,2023-07-31 10:14:52,False,,,SRETrial,2787,43,True,2787,334,599,SRE_chain,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am super excited about the journey."", ""current_mode"": ""c""}",True,7464.0,,,41.926,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 10:14:52,joyful,s,"{""obtained_response"": ""joyful"", ""current_mode"": ""s""}",s,I am super excited about the journey.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoONQqeLw==""]]}, ""prompt_component"": ""It felt really good teaching the underprivileged something."", ""mode"": ""c""}",2894,2023-07-31 10:14:53,False,,,SRETrial,2816,91,True,2816,353,593,SRE_chain,"{""previous_sample"": {""obtained_response"": ""It felt really good teaching the underprivileged something."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""generous"", ""current_mode"": ""s""}",True,7496.0,,,86.922,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 10:14:53,It felt really good teaching the underprivileged something.,c,"{""obtained_response"": ""It felt really good teaching the underprivileged something."", ""current_mode"": ""c""}",c,generous
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPAA2d3g==""]]}, ""prompt_component"": ""appreciative"", ""mode"": ""s""}",2895,2023-07-31 10:15:00,False,,,SRETrial,2849,10,True,2849,328,575,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Grateful for your kind support."", ""current_mode"": ""c""}",True,7462.0,,,30.192,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:00,appreciative,s,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",s,Grateful for your kind support.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPAgXCQg==""]]}, ""prompt_component"": ""I thought I was going to go out on Friday night, but now I`m not so sure."", ""mode"": ""c""}",2896,2023-07-31 10:15:02,False,,,SRETrial,2881,82,True,2881,359,601,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I thought I was going to go out on Friday night, but now I`m not so sure."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""disappointed"", ""current_mode"": ""s""}",True,7457.0,,,22.408,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:02,"I thought I was going to go out on Friday night, but now I`m not so sure.",c,"{""obtained_response"": ""I thought I was going to go out on Friday night, but now I`m not so sure."", ""current_mode"": ""c""}",c,disappointed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPDwQbvQ==""]]}, ""prompt_component"": ""appreciative"", ""mode"": ""s""}",2897,2023-07-31 10:15:15,False,,,SRETrial,2801,65,True,2801,354,608,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""The girl was thankful for the help she received."", ""current_mode"": ""c""}",True,7499.0,,,65.815,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:15,appreciative,s,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",s,The girl was thankful for the help she received.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPEwjA/g==""]]}, ""prompt_component"": ""The man flew over all the buildings."", ""mode"": ""c""}",2898,2023-07-31 10:15:19,False,,,SRETrial,2862,54,True,2862,250,611,SRE_chain,"{""previous_sample"": {""obtained_response"": ""The man flew over all the buildings."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""impressive"", ""current_mode"": ""s""}",True,7563.0,,,139.295,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:19,The man flew over all the buildings.,c,"{""obtained_response"": ""The man flew over all the buildings."", ""current_mode"": ""c""}",c,impressive
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPFQkhWQ==""]]}, ""prompt_component"": ""grateful"", ""mode"": ""s""}",2899,2023-07-31 10:15:21,False,,,SRETrial,2647,60,True,2647,360,609,SRE_chain,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Thank you for my lovely gift, it was really very kind of you."", ""current_mode"": ""c""}",True,7489.0,,,47.375,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:21,grateful,s,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",s,"Thank you for my lovely gift, it was really very kind of you."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPFwb/9Q==""]]}, ""prompt_component"": ""determined"", ""mode"": ""s""}",2900,2023-07-31 10:15:23,False,,,SRETrial,2865,1,True,2865,367,612,SREPractice,"{""previous_sample"": {""obtained_response"": ""determined"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I`m excited to finish this project."", ""current_mode"": ""c""}",True,7477.0,,,28.184,110.0,150.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:23,determined,s,"{""obtained_response"": ""determined"", ""current_mode"": ""s""}",s,I`m excited to finish this project.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPGQlA8Q==""]]}, ""prompt_component"": ""I have the best family possible and I am so thankful for that."", ""mode"": ""c""}",2901,2023-07-31 10:15:25,False,,,SRETrial,2842,11,True,2842,361,604,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I have the best family possible and I am so thankful for that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""joyful"", ""current_mode"": ""s""}",True,7463.0,,,7.971,160.0,200.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:25,I have the best family possible and I am so thankful for that.,c,"{""obtained_response"": ""I have the best family possible and I am so thankful for that."", ""current_mode"": ""c""}",c,joyful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPGgks9g==""]]}, ""prompt_component"": ""This place is amazing, don`t you agree?"", ""mode"": ""c""}",2902,2023-07-31 10:15:26,False,,,SRETrial,2886,74,True,2886,359,601,SRE_chain,"{""previous_sample"": {""obtained_response"": ""This place is amazing, don`t you agree?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""unsure"", ""current_mode"": ""s""}",True,7471.0,,,17.232,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:26,"This place is amazing, don`t you agree?",c,"{""obtained_response"": ""This place is amazing, don`t you agree?"", ""current_mode"": ""c""}",c,unsure
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPHguA5Q==""]]}, ""prompt_component"": ""\""I couldn`t believe my eyes.\"""", ""mode"": ""c""}",2903,2023-07-31 10:15:30,False,,,SRETrial,2785,6,True,2785,358,597,SRE_chain,"{""previous_sample"": {""obtained_response"": ""\""I couldn`t believe my eyes.\"""", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""disbelieving"", ""current_mode"": ""s""}",True,7470.0,,,10.396,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:30,"""I couldn`t believe my eyes.""",c,"{""obtained_response"": ""\""I couldn`t believe my eyes.\"""", ""current_mode"": ""c""}",c,disbelieving
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPIgOFPw==""]]}, ""prompt_component"": ""It left me in a rage."", ""mode"": ""c""}",2904,2023-07-31 10:15:34,False,,,SRETrial,2671,84,True,2671,328,575,SRE_chain,"{""previous_sample"": {""obtained_response"": ""It left me in a rage."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""angry"", ""current_mode"": ""s""}",True,7481.0,,,17.271,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:34,It left me in a rage.,c,"{""obtained_response"": ""It left me in a rage."", ""current_mode"": ""c""}",c,angry
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPIwKbmg==""]]}, ""prompt_component"": ""Thank you for all your help."", ""mode"": ""c""}",2905,2023-07-31 10:15:35,False,,,SRETrial,2851,7,True,2851,361,604,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Thank you for all your help."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,7475.0,,,14.48,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:35,Thank you for all your help.,c,"{""obtained_response"": ""Thank you for all your help."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPJAOGeQ==""]]}, ""prompt_component"": ""I really love you so much."", ""mode"": ""c""}",2906,2023-07-31 10:15:36,False,,,SRETrial,2766,62,True,2766,334,599,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I really love you so much."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""emotional"", ""current_mode"": ""s""}",True,7479.0,,,16.473,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:36,I really love you so much.,c,"{""obtained_response"": ""I really love you so much."", ""current_mode"": ""c""}",c,emotional
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPKgrDRA==""]]}, ""prompt_component"": ""I am fretting about what my happen next."", ""mode"": ""c""}",2907,2023-07-31 10:15:42,False,,,SRETrial,2885,81,True,2885,358,597,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am fretting about what my happen next."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""worrying"", ""current_mode"": ""s""}",True,7480.0,,,10.845,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:42,I am fretting about what my happen next.,c,"{""obtained_response"": ""I am fretting about what my happen next."", ""current_mode"": ""c""}",c,worrying
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPLQcyFA==""]]}, ""prompt_component"": ""relieved"", ""mode"": ""s""}",2908,2023-07-31 10:15:45,False,,,SRETrial,2858,15,True,2858,359,601,SRE_chain,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am so glad my medical exam went well."", ""current_mode"": ""c""}",True,7491.0,,,23.995,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:45,relieved,s,"{""obtained_response"": ""relieved"", ""current_mode"": ""s""}",s,I am so glad my medical exam went well.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPMwHaAg==""]]}, ""prompt_component"": ""appreciative"", ""mode"": ""s""}",2909,2023-07-31 10:15:51,False,,,SRETrial,2810,59,True,2810,361,604,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am grateful for your help."", ""current_mode"": ""c""}",True,7515.0,,,50.915,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:51,appreciative,s,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",s,I am grateful for your help.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPMwNUxQ==""]]}, ""prompt_component"": ""I have everything planned for my holiday in advance."", ""mode"": ""c""}",2910,2023-07-31 10:15:51,False,,,SRETrial,2889,58,True,2889,349,610,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I have everything planned for my holiday in advance."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""prepared"", ""current_mode"": ""s""}",True,7494.0,,,23.996,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:51,I have everything planned for my holiday in advance.,c,"{""obtained_response"": ""I have everything planned for my holiday in advance."", ""current_mode"": ""c""}",c,prepared
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPNAz9iw==""]]}, ""prompt_component"": ""Wow, look at the size of that it`s enormous."", ""mode"": ""c""}",2911,2023-07-31 10:15:52,False,,,SRETrial,2900,2,True,2900,367,612,SREPractice,"{""previous_sample"": {""obtained_response"": ""Wow, look at the size of that it`s enormous."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""amazed"", ""current_mode"": ""s""}",True,7487.0,,,10.073,150.0,190.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:52,"Wow, look at the size of that it`s enormous.",c,"{""obtained_response"": ""Wow, look at the size of that it`s enormous."", ""current_mode"": ""c""}",c,amazed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPNgT6MA==""]]}, ""prompt_component"": ""uncomfortable"", ""mode"": ""s""}",2912,2023-07-31 10:15:54,False,,,SRETrial,2772,45,True,2772,334,599,SRE_chain,"{""previous_sample"": {""obtained_response"": ""uncomfortable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Hearing her mum and dad shout at each other was not great."", ""current_mode"": ""c""}",True,7557.0,,,96.337,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:54,uncomfortable,s,"{""obtained_response"": ""uncomfortable"", ""current_mode"": ""s""}",s,Hearing her mum and dad shout at each other was not great.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPNwFE5Q==""]]}, ""prompt_component"": ""Don`t worry, the rain should stop shortly!"", ""mode"": ""c""}",2913,2023-07-31 10:15:55,False,,,SRETrial,2796,47,True,2796,358,597,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Don`t worry, the rain should stop shortly!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""consoling"", ""current_mode"": ""s""}",True,7507.0,,,39.3,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:55,"Don`t worry, the rain should stop shortly!",c,"{""obtained_response"": ""Don`t worry, the rain should stop shortly!"", ""current_mode"": ""c""}",c,consoling
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoPNwGPIA==""]]}, ""prompt_component"": ""joyful"", ""mode"": ""s""}",2914,2023-07-31 10:15:55,False,,,SRETrial,2896,11,True,2896,328,575,SRE_chain,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Their laughter and smiles spread infectious happiness."", ""current_mode"": ""c""}",True,7510.0,,,39.31,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 10:15:55,joyful,s,"{""obtained_response"": ""joyful"", ""current_mode"": ""s""}",s,Their laughter and smiles spread infectious happiness.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQAgTaTw==""]]}, ""prompt_component"": ""I`m excited to finish this project."", ""mode"": ""c""}",2915,2023-07-31 10:16:02,False,,,SRETrial,2903,1,True,2903,369,613,SREPractice,"{""previous_sample"": {""obtained_response"": ""I`m excited to finish this project."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""very"", ""current_mode"": ""s""}",True,7524.0,,,54.658,110.0,150.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:02,I`m excited to finish this project.,c,"{""obtained_response"": ""I`m excited to finish this project."", ""current_mode"": ""c""}",c,very
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQCAoa0w==""]]}, ""prompt_component"": ""I am thankful for all that you do for me."", ""mode"": ""c""}",2916,2023-07-31 10:16:08,True,response_timeout,2023-07-31 10:20:24,SRETrial,2879,5,False,2879,362,614,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am thankful for all that you do for me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",False,False,,,,,True,,,,,160.0,,,0,default,SRETrial,Info,2023-07-31 10:16:08,I am thankful for all that you do for me.,c,"{""obtained_response"": ""I am thankful for all that you do for me."", ""current_mode"": ""c""}",c,
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQCgkPQg==""]]}, ""prompt_component"": ""angry"", ""mode"": ""s""}",2917,2023-07-31 10:16:10,False,,,SRETrial,2733,68,True,2733,360,609,SRE_chain,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Why on earth did you do that?"", ""current_mode"": ""c""}",True,7503.0,,,17.59,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:10,angry,s,"{""obtained_response"": ""angry"", ""current_mode"": ""s""}",s,Why on earth did you do that?
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQCwZ2Kw==""]]}, ""prompt_component"": ""important"", ""mode"": ""s""}",2918,2023-07-31 10:16:11,False,,,SRETrial,2874,19,True,2874,359,601,SRE_chain,"{""previous_sample"": {""obtained_response"": ""important"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""It is critical I get this decision correct."", ""current_mode"": ""c""}",True,7506.0,,,22.32,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:11,important,s,"{""obtained_response"": ""important"", ""current_mode"": ""s""}",s,It is critical I get this decision correct.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQDAWYsQ==""]]}, ""prompt_component"": ""angry"", ""mode"": ""s""}",2919,2023-07-31 10:16:12,False,,,SRETrial,2892,67,True,2892,367,615,SRE_chain,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I can`t believe you did the opposite of what I told you to do."", ""current_mode"": ""c""}",True,7511.0,,,24.39,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:12,angry,s,"{""obtained_response"": ""angry"", ""current_mode"": ""s""}",s,I can`t believe you did the opposite of what I told you to do.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQEAwxDA==""]]}, ""prompt_component"": ""Each screw was emblazoned with intricate logos indicating fine craftsmanship."", ""mode"": ""c""}",2920,2023-07-31 10:16:16,False,,,SRETrial,2840,87,True,2840,349,610,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Each screw was emblazoned with intricate logos indicating fine craftsmanship."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""proud"", ""current_mode"": ""s""}",True,7516.0,,,26.536,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:16,Each screw was emblazoned with intricate logos indicating fine craftsmanship.,c,"{""obtained_response"": ""Each screw was emblazoned with intricate logos indicating fine craftsmanship."", ""current_mode"": ""c""}",c,proud
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQFwbbHg==""]]}, ""prompt_component"": ""I`m so sorry to hear that."", ""mode"": ""c""}",2921,2023-07-31 10:16:23,False,,,SRETrial,2827,90,True,2827,354,608,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I`m so sorry to hear that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""sad"", ""current_mode"": ""s""}",True,7601.0,,,124.886,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:23,I`m so sorry to hear that.,c,"{""obtained_response"": ""I`m so sorry to hear that."", ""current_mode"": ""c""}",c,sad
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQHQeZPw==""]]}, ""prompt_component"": ""I cannot sleep due to worrying about the exam tomorrow."", ""mode"": ""c""}",2922,2023-07-31 10:16:29,False,,,SRETrial,2768,17,True,2768,360,609,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I cannot sleep due to worrying about the exam tomorrow."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""anxious"", ""current_mode"": ""s""}",True,7513.0,,,8.251,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:29,I cannot sleep due to worrying about the exam tomorrow.,c,"{""obtained_response"": ""I cannot sleep due to worrying about the exam tomorrow."", ""current_mode"": ""c""}",c,anxious
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQHwYy5g==""]]}, ""prompt_component"": ""amazed"", ""mode"": ""s""}",2923,2023-07-31 10:16:31,False,,,SRETrial,2907,2,True,2907,368,616,SREPractice,"{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I was astounded to learn that 70 percent of people in the UK enjoy flying kits at the weekend!"", ""current_mode"": ""c""}",True,7588.0,,,100.315,110.0,150.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:31,amazed,s,"{""obtained_response"": ""amazed"", ""current_mode"": ""s""}",s,I was astounded to learn that 70 percent of people in the UK enjoy flying kits at the weekend!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQIwo1Bw==""]]}, ""prompt_component"": ""He sounded really weak on the telephone."", ""mode"": ""c""}",2924,2023-07-31 10:16:35,False,,,SRETrial,2828,29,True,2828,359,601,SRE_chain,"{""previous_sample"": {""obtained_response"": ""He sounded really weak on the telephone."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""worried"", ""current_mode"": ""s""}",True,7518.0,,,9.161,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:35,He sounded really weak on the telephone.,c,"{""obtained_response"": ""He sounded really weak on the telephone."", ""current_mode"": ""c""}",c,worried
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQIw0rvg==""]]}, ""prompt_component"": ""pleased"", ""mode"": ""s""}",2925,2023-07-31 10:16:35,False,,,SRETrial,2880,71,True,2880,358,597,SRE_chain,"{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I was really happy when my dog returned from the vet."", ""current_mode"": ""c""}",True,7541.0,,,38.832,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:35,pleased,s,"{""obtained_response"": ""pleased"", ""current_mode"": ""s""}",s,I was really happy when my dog returned from the vet.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQJQ5sGQ==""]]}, ""prompt_component"": ""Thank you for my lovely gift, it was really very kind of you."", ""mode"": ""c""}",2926,2023-07-31 10:16:37,False,,,SRETrial,2908,60,True,2908,367,615,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Thank you for my lovely gift, it was really very kind of you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,7517.0,,,6.019,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:37,"Thank you for my lovely gift, it was really very kind of you.",c,"{""obtained_response"": ""Thank you for my lovely gift, it was really very kind of you."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQJgMyuw==""]]}, ""prompt_component"": ""joyful"", ""mode"": ""s""}",2927,2023-07-31 10:16:38,False,,,SRETrial,2788,44,True,2788,328,575,SRE_chain,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Her face lit up with delight."", ""current_mode"": ""c""}",True,7530.0,,,24.42,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:38,joyful,s,"{""obtained_response"": ""joyful"", ""current_mode"": ""s""}",s,Her face lit up with delight.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwoQJwQ5CQ==""]]}, ""prompt_component"": ""He has some much strength it is unbelievable."", ""mode"": ""c""}",2928,2023-07-31 10:16:39,False,,,SRETrial,2845,25,True,2845,360,609,SRE_chain,"{""previous_sample"": {""obtained_response"": ""He has some much strength it is unbelievable."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""astounded"", ""current_mode"": ""s""}",True,7553.0,,,51.431,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 10:16:39,He has some much strength it is unbelievable.,c,"{""obtained_response"": ""He has some much strength it is unbelievable."", ""current_mode"": ""c""}",c,astounded
