awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},1894,2023-07-31 09:21:34,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,22,1933.0,1637.0,"{""previous_sample"": {""obtained_response"": ""I was scared about attending the meeting."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was scared about attending the meeting."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1895,2023-07-31 09:21:35,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,17,2108.0,1845.0,"{""previous_sample"": {""obtained_response"": ""I will not be moving my car until you fix the problem."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I will not be moving my car until you fix the problem."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1896,2023-07-31 09:21:35,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,15,1962.0,1723.0,"{""previous_sample"": {""obtained_response"": ""attentive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""attentive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1897,2023-07-31 09:21:42,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,17,1938.0,1791.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1898,2023-07-31 09:21:45,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,52,1920.0,1886.0,"{""previous_sample"": {""obtained_response"": ""affirmative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""affirmative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1899,2023-07-31 09:21:45,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,24,2027.0,1763.0,"{""previous_sample"": {""obtained_response"": ""\""How dare you take money from my wallet without permission,\"" she yelled at her son."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""\""How dare you take money from my wallet without permission,\"" she yelled at her son."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1900,2023-07-31 09:21:47,False,,,SRENode,42,,SRE_chain,SRE_chain,True,True,True,,18,1973.0,1875.0,"{""previous_sample"": {""obtained_response"": ""I felt real remorse for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt real remorse for my actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1901,2023-07-31 09:21:48,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,20,1909.0,1834.0,"{""previous_sample"": {""obtained_response"": ""I really appreciate the lift to the park, thank you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really appreciate the lift to the park, thank you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1902,2023-07-31 09:21:49,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,16,1935.0,1868.0,"{""previous_sample"": {""obtained_response"": ""I have big goals that I aim to achieve this year."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I have big goals that I aim to achieve this year."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1903,2023-07-31 09:21:53,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,21,1994.0,1800.0,"{""previous_sample"": {""obtained_response"": ""overjoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""overjoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1904,2023-07-31 09:21:56,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,17,2013.0,1835.0,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1905,2023-07-31 09:22:02,False,,,SRENode,76,,SRE_chain,SRE_chain,True,True,True,,13,1932.0,1715.0,"{""previous_sample"": {""obtained_response"": ""I am so happy to be going on holiday this week."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so happy to be going on holiday this week."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1906,2023-07-31 09:22:04,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,27,1961.0,1862.0,"{""previous_sample"": {""obtained_response"": ""I bought the cake, so I will eat it all myself."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I bought the cake, so I will eat it all myself."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1907,2023-07-31 09:22:04,False,,,SRENode,58,,SRE_chain,SRE_chain,True,True,True,,21,1917.0,1860.0,"{""previous_sample"": {""obtained_response"": ""I regret the decision I made, but I will try to make the most of it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I regret the decision I made, but I will try to make the most of it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1908,2023-07-31 09:22:14,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,22,1967.0,1732.0,"{""previous_sample"": {""obtained_response"": ""I look back on my degree and wish I`d studied something else."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I look back on my degree and wish I`d studied something else."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1909,2023-07-31 09:22:20,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,21,2090.0,1901.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1910,2023-07-31 09:22:21,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,21,2172.0,1767.0,"{""previous_sample"": {""obtained_response"": ""Goodness me, I didn`t expect you to buy me flowers for my birthday!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Goodness me, I didn`t expect you to buy me flowers for my birthday!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1911,2023-07-31 09:22:23,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,16,2032.0,1698.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1912,2023-07-31 09:22:24,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,14,2134.0,1816.0,"{""previous_sample"": {""obtained_response"": ""I`d love to hear more about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`d love to hear more about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1913,2023-07-31 09:22:29,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,21,2074.0,1856.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1914,2023-07-31 09:22:34,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,17,1937.0,1781.0,"{""previous_sample"": {""obtained_response"": ""I hopped and skipped merrily down the street."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I hopped and skipped merrily down the street."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1915,2023-07-31 09:22:39,False,,,SRENode,69,,SRE_chain,SRE_chain,True,True,True,,23,2038.0,1780.0,"{""previous_sample"": {""obtained_response"": ""I`m overwhelmed by the size of that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m overwhelmed by the size of that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1916,2023-07-31 09:22:43,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,21,2009.0,1802.0,"{""previous_sample"": {""obtained_response"": ""You have achieved so much."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You have achieved so much."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1917,2023-07-31 09:22:49,False,,,SRENode,58,,SRE_chain,SRE_chain,True,True,True,,22,1951.0,1907.0,"{""previous_sample"": {""obtained_response"": ""sorrowful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sorrowful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1918,2023-07-31 09:22:50,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,19,2043.0,1859.0,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1919,2023-07-31 09:22:52,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,18,2007.0,1819.0,"{""previous_sample"": {""obtained_response"": ""The images of succulent, delicious food made an instant impression on my empty stomach!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The images of succulent, delicious food made an instant impression on my empty stomach!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1920,2023-07-31 09:22:54,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,53,1928.0,1898.0,"{""previous_sample"": {""obtained_response"": ""You`re brilliant at maths, you`re going to ace the test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You`re brilliant at maths, you`re going to ace the test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1921,2023-07-31 09:22:55,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,56,1929.0,1889.0,"{""previous_sample"": {""obtained_response"": ""I expect that you will be upset at the news, hearing that must make you angry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I expect that you will be upset at the news, hearing that must make you angry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1922,2023-07-31 09:22:57,False,,,SRENode,60,,SRE_chain,SRE_chain,True,True,True,,21,2198.0,1761.0,"{""previous_sample"": {""obtained_response"": ""I really appreciate the help you have given me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really appreciate the help you have given me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1923,2023-07-31 09:22:57,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,19,1960.0,1869.0,"{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1924,2023-07-31 09:22:59,False,,,SRENode,63,,SRE_chain,SRE_chain,True,True,True,,17,2144.0,1721.0,"{""previous_sample"": {""obtained_response"": ""Mark jumped on his bike for a pleasant ride, but soon discovered it was raining very heavily which ruined his day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Mark jumped on his bike for a pleasant ride, but soon discovered it was raining very heavily which ruined his day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1925,2023-07-31 09:23:06,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,18,1945.0,1884.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1926,2023-07-31 09:23:06,False,,,SRENode,49,,SRE_chain,SRE_chain,True,True,True,,17,1950.0,1792.0,"{""previous_sample"": {""obtained_response"": ""My heart jumped when the man tapped my shoulder."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My heart jumped when the man tapped my shoulder."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1927,2023-07-31 09:23:08,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,27,2106.0,1892.0,"{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1928,2023-07-31 09:23:23,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,54,1936.0,1920.0,"{""previous_sample"": {""obtained_response"": ""admirable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""admirable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1929,2023-07-31 09:23:25,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,57,1965.0,1921.0,"{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1930,2023-07-31 09:23:25,False,,,SRENode,11,,SRE_chain,SRE_chain,True,True,True,,19,1996.0,1885.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1931,2023-07-31 09:23:31,False,,,SRENode,68,,SRE_chain,SRE_chain,True,True,True,,24,2004.0,1853.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1932,2023-07-31 09:23:34,False,,,SRENode,76,,SRE_chain,SRE_chain,True,True,True,,14,1964.0,1905.0,"{""previous_sample"": {""obtained_response"": ""cheery"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""cheery"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1933,2023-07-31 09:23:37,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,23,2168.0,1894.0,"{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1934,2023-07-31 09:23:44,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,18,2036.0,1729.0,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1935,2023-07-31 09:23:45,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,17,2068.0,1902.0,"{""previous_sample"": {""obtained_response"": ""ambitious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""ambitious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1936,2023-07-31 09:23:45,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,55,1944.0,1928.0,"{""previous_sample"": {""obtained_response"": ""Your hair looks really great today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Your hair looks really great today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1937,2023-07-31 09:23:47,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,18,2001.0,1914.0,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1938,2023-07-31 09:23:47,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,18,2091.0,1897.0,"{""previous_sample"": {""obtained_response"": ""Thank you for your care and understanding, I wouldn`t of coped without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Thank you for your care and understanding, I wouldn`t of coped without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1939,2023-07-31 09:23:47,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,21,1992.0,1832.0,"{""previous_sample"": {""obtained_response"": ""I felt lost without her by my side."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt lost without her by my side."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1940,2023-07-31 09:23:49,False,,,SRENode,80,,SRE_chain,SRE_chain,True,True,True,,23,2028.0,1877.0,"{""previous_sample"": {""obtained_response"": ""I cannot believe I have done this wrong again."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot believe I have done this wrong again."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1941,2023-07-31 09:23:52,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,18,2033.0,1680.0,"{""previous_sample"": {""obtained_response"": ""needy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""needy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1942,2023-07-31 09:23:57,False,,,SRENode,59,,SRE_chain,SRE_chain,True,True,True,,23,2113.0,1867.0,"{""previous_sample"": {""obtained_response"": ""I really appreciated the extra time that my Maths teacher put into my education."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really appreciated the extra time that my Maths teacher put into my education."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1943,2023-07-31 09:23:58,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,19,2060.0,1882.0,"{""previous_sample"": {""obtained_response"": ""exciting"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""exciting"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1944,2023-07-31 09:24:08,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,56,1987.0,1936.0,"{""previous_sample"": {""obtained_response"": ""complimentary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""complimentary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1945,2023-07-31 09:24:11,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,19,2323.0,1925.0,"{""previous_sample"": {""obtained_response"": ""I am so pleased you could assist me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so pleased you could assist me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1946,2023-07-31 09:24:16,False,,,SRENode,53,,SRE_chain,SRE_chain,True,True,True,,23,1982.0,1820.0,"{""previous_sample"": {""obtained_response"": ""I am really attracted to you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am really attracted to you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1947,2023-07-31 09:24:18,False,,,SRENode,9,,SRE_chain,SRE_chain,True,True,True,,18,2034.0,1846.0,"{""previous_sample"": {""obtained_response"": ""I felt so much better on you were safe."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt so much better on you were safe."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1948,2023-07-31 09:24:22,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,22,2203.0,1828.0,"{""previous_sample"": {""obtained_response"": ""I would love a coffee right now!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I would love a coffee right now!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1949,2023-07-31 09:24:22,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,17,2142.0,1707.0,"{""previous_sample"": {""obtained_response"": ""accusing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""accusing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1950,2023-07-31 09:24:26,False,,,SRENode,49,,SRE_chain,SRE_chain,True,True,True,,18,1986.0,1926.0,"{""previous_sample"": {""obtained_response"": ""scared"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""scared"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1951,2023-07-31 09:24:30,False,,,SRENode,58,,SRE_chain,SRE_chain,True,True,True,,23,1998.0,1917.0,"{""previous_sample"": {""obtained_response"": ""We have lost a beautiful soul, I will truly miss him."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""We have lost a beautiful soul, I will truly miss him."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1952,2023-07-31 09:24:31,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,22,1971.0,1841.0,"{""previous_sample"": {""obtained_response"": ""surprising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1953,2023-07-31 09:24:32,False,,,SRENode,90,,SRE_chain,SRE_chain,True,True,True,,26,2025.0,1893.0,"{""previous_sample"": {""obtained_response"": ""aware"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""aware"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1954,2023-07-31 09:24:33,False,,,SRENode,17,,SRE_chain,SRE_chain,True,True,True,,16,1975.0,1847.0,"{""previous_sample"": {""obtained_response"": ""I was terrified seeing that episode last night, I could feel my hairs stand up!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was terrified seeing that episode last night, I could feel my hairs stand up!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1955,2023-07-31 09:24:34,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,16,2019.0,1858.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1956,2023-07-31 09:24:40,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,24,2287.0,1865.0,"{""previous_sample"": {""obtained_response"": ""optimistic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""optimistic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1957,2023-07-31 09:24:41,False,,,SRENode,28,,SRE_chain,SRE_chain,True,True,True,,17,2056.0,1697.0,"{""previous_sample"": {""obtained_response"": ""abrupt"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""abrupt"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1958,2023-07-31 09:24:44,False,,,SRENode,31,,SRE_chain,SRE_chain,True,True,True,,21,2029.0,1624.0,"{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1959,2023-07-31 09:24:44,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,19,2017.0,1849.0,"{""previous_sample"": {""obtained_response"": ""I really wish I could do it better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really wish I could do it better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1960,2023-07-31 09:24:44,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,20,2147.0,1923.0,"{""previous_sample"": {""obtained_response"": ""I`m really sorry I disappointed you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m really sorry I disappointed you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1961,2023-07-31 09:24:47,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,28,1997.0,1906.0,"{""previous_sample"": {""obtained_response"": ""greedy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""greedy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
