tone_a|tone_b|rater_order|current_rating
descriptive|grateful|4|0.3
descriptive|happy|0|0.2
descriptive|happy|1|0.2
descriptive|happy|2|0.2
descriptive|happy|3|0.2
descriptive|happy|4|0.2
descriptive|indignant|0|0.2
descriptive|indignant|1|0.2
descriptive|indignant|2|0.2
descriptive|indignant|3|0.2
descriptive|indignant|4|0.2
descriptive|irritated|0|0.2
descriptive|irritated|1|0.2
descriptive|irritated|2|0.2
descriptive|irritated|3|0.2
descriptive|irritated|4|0.2
descriptive|joyful|0|0.2
descriptive|joyful|1|0.2
descriptive|joyful|2|0.1
descriptive|joyful|3|0.2
descriptive|joyful|4|0.2
descriptive|nostalgic|0|0.3
descriptive|nostalgic|1|0.3
descriptive|nostalgic|2|0.3
descriptive|nostalgic|3|0.3
descriptive|nostalgic|4|0.3
descriptive|pleased|0|0.2
descriptive|pleased|1|0.2
descriptive|pleased|2|0.1
descriptive|pleased|3|0.1
descriptive|pleased|4|0.2
descriptive|proud|0|0.2
descriptive|proud|1|0.2
descriptive|proud|2|0.2
descriptive|proud|3|0.2
descriptive|proud|4|0.2
descriptive|reassuring|0|0.3
descriptive|reassuring|1|0.3
descriptive|reassuring|2|0.3
descriptive|reassuring|3|0.3
descriptive|reassuring|4|0.3
descriptive|reflective|0|0.4
descriptive|reflective|1|0.3
descriptive|reflective|2|0.4
descriptive|reflective|3|0.3
descriptive|reflective|4|0.3
descriptive|relieved|0|0.2
descriptive|relieved|1|0.2
descriptive|relieved|2|0.2
descriptive|relieved|3|0.2
descriptive|relieved|4|0.2
descriptive|resigned|0|0.2
descriptive|resigned|1|0.2
descriptive|resigned|2|0.2
descriptive|resigned|3|0.2
descriptive|resigned|4|0.2
descriptive|sad|0|0.1
descriptive|sad|1|0.1
descriptive|sad|2|0.1
descriptive|sad|3|0.2
descriptive|sad|4|0.2
descriptive|sarcastic|0|0.2
descriptive|sarcastic|1|0.2
descriptive|sarcastic|2|0.2
descriptive|sarcastic|3|0.2
descriptive|sarcastic|4|0.2
descriptive|shocked|0|0.2
descriptive|shocked|1|0.2
descriptive|shocked|2|0.2
descriptive|shocked|3|0.2
descriptive|shocked|4|0.2
descriptive|skeptical|0|0.2
descriptive|skeptical|1|0.3
descriptive|skeptical|2|0.3
descriptive|skeptical|3|0.2
descriptive|skeptical|4|0.2
descriptive|surprised|0|0.2
descriptive|surprised|1|0.2
descriptive|surprised|2|0.2
descriptive|surprised|3|0.2
descriptive|surprised|4|0.2
descriptive|sympathetic|0|0.3
descriptive|sympathetic|1|0.2
descriptive|sympathetic|2|0.3
descriptive|sympathetic|3|0.3
descriptive|sympathetic|4|0.4
descriptive|thankful|0|0.1
descriptive|thankful|1|0.2
descriptive|thankful|2|0.2
descriptive|thankful|3|0.2
descriptive|thankful|4|0.2
descriptive|uncertain|0|0.2
descriptive|uncertain|1|0.2
descriptive|uncertain|2|0.2
descriptive|uncertain|3|0.2
descriptive|uncertain|4|0.2
descriptive|urgent|0|0.2
descriptive|urgent|1|0.2
descriptive|urgent|2|0.2
descriptive|urgent|3|0.2
descriptive|urgent|4|0.2
descriptive|worried|0|0.2
descriptive|worried|1|0.2
descriptive|worried|2|0.2
descriptive|worried|3|0.2
descriptive|worried|4|0.2
desperate|desperate|0|1
desperate|desperate|1|1
desperate|desperate|2|1
desperate|desperate|3|1
desperate|desperate|4|1
desperate|disappointed|0|0.7
desperate|disappointed|1|0.6
desperate|disappointed|2|0.6
desperate|disappointed|3|0.6
desperate|disappointed|4|0.6
desperate|encouraging|0|0.2
desperate|encouraging|1|0.1
desperate|encouraging|2|0.1
desperate|encouraging|3|0.2
desperate|encouraging|4|0.1
desperate|excited|0|0.3
desperate|excited|1|0.2
desperate|excited|2|0.2
desperate|excited|3|0.2
desperate|excited|4|0.2
desperate|friendly|0|0.1
desperate|friendly|1|0.1
desperate|friendly|2|0.1
desperate|friendly|3|0.1
desperate|friendly|4|0.1
desperate|frustrated|0|0.8
desperate|frustrated|1|0.8
desperate|frustrated|2|0.7
desperate|frustrated|3|0.7
desperate|frustrated|4|0.7
desperate|grateful|0|0.1
desperate|grateful|1|0.2
desperate|grateful|2|0.1
desperate|grateful|3|0.1
desperate|grateful|4|0.1
desperate|happy|0|0.1
desperate|happy|1|0
desperate|happy|2|0.1
desperate|happy|3|0
desperate|happy|4|0.1
desperate|indignant|0|0.3
desperate|indignant|1|0.3
desperate|indignant|2|0.3
desperate|indignant|3|0.2
desperate|indignant|4|0.2
desperate|irritated|0|0.5
desperate|irritated|1|0.5
desperate|irritated|2|0.5
desperate|irritated|3|0.4
desperate|irritated|4|0.6
desperate|joyful|0|0
desperate|joyful|1|0
desperate|joyful|2|0
desperate|joyful|3|0
desperate|joyful|4|0
desperate|nostalgic|0|0.2
desperate|nostalgic|1|0.2
desperate|nostalgic|2|0.2
desperate|nostalgic|3|0.1
desperate|nostalgic|4|0.1
desperate|pleased|0|0
desperate|pleased|1|0
desperate|pleased|2|0.1
desperate|pleased|3|0.1
desperate|pleased|4|0.1
desperate|proud|0|0.1
desperate|proud|1|0.1
desperate|proud|2|0.1
desperate|proud|3|0.1
desperate|proud|4|0.1
desperate|reassuring|0|0.1
desperate|reassuring|1|0.1
desperate|reassuring|2|0.1
desperate|reassuring|3|0.2
desperate|reassuring|4|0.1
desperate|reflective|0|0.2
desperate|reflective|1|0.1
desperate|reflective|2|0.2
desperate|reflective|3|0.2
desperate|reflective|4|0.2
desperate|relieved|0|0.1
desperate|relieved|1|0.2
desperate|relieved|2|0.2
desperate|relieved|3|0.1
desperate|relieved|4|0.2
desperate|resigned|0|0.4
desperate|resigned|1|0.6
desperate|resigned|2|0.6
desperate|resigned|3|0.7
desperate|resigned|4|0.6
desperate|sad|0|0.7
desperate|sad|1|0.6
desperate|sad|2|0.7
desperate|sad|3|0.5
desperate|sad|4|0.7
desperate|sarcastic|0|0.1
desperate|sarcastic|1|0.1
desperate|sarcastic|2|0.1
desperate|sarcastic|3|0.2
desperate|sarcastic|4|0.2
desperate|shocked|0|0.2
desperate|shocked|1|0.3
desperate|shocked|2|0.3
desperate|shocked|3|0.3
desperate|shocked|4|0.3
desperate|skeptical|0|0.2
desperate|skeptical|1|0.2
desperate|skeptical|2|0.2
desperate|skeptical|3|0.2
desperate|skeptical|4|0.2
desperate|surprised|0|0.2
desperate|surprised|1|0.2
desperate|surprised|2|0.2
desperate|surprised|3|0.2
desperate|surprised|4|0.2
desperate|sympathetic|0|0.4
desperate|sympathetic|1|0.3
desperate|sympathetic|2|0.3
desperate|sympathetic|3|0.3
desperate|sympathetic|4|0.3
desperate|thankful|0|0.1
desperate|thankful|1|0.1
desperate|thankful|2|0.1
desperate|thankful|3|0.1
desperate|thankful|4|0.1
desperate|uncertain|0|0.4
desperate|uncertain|1|0.6
desperate|uncertain|2|0.6
desperate|uncertain|3|0.6
desperate|uncertain|4|0.6
desperate|urgent|0|0.8
desperate|urgent|1|0.8
desperate|urgent|2|0.8
desperate|urgent|3|0.7
desperate|urgent|4|0.7
desperate|worried|0|0.7
desperate|worried|1|0.7
desperate|worried|2|0.8
desperate|worried|3|0.8
desperate|worried|4|0.7
disappointed|disappointed|0|1
disappointed|disappointed|1|1
disappointed|disappointed|2|1
disappointed|disappointed|3|1
disappointed|disappointed|4|1
disappointed|encouraging|0|0.1
disappointed|encouraging|1|0.1
disappointed|encouraging|2|0.2
disappointed|encouraging|3|0.1
disappointed|encouraging|4|0.1
disappointed|excited|0|0
disappointed|excited|1|0
disappointed|excited|2|0
disappointed|excited|3|0
disappointed|excited|4|0
disappointed|friendly|0|0.1
disappointed|friendly|1|0.1
disappointed|friendly|2|0.1
disappointed|friendly|3|0.1
disappointed|friendly|4|0.1
disappointed|frustrated|0|0.8
disappointed|frustrated|1|0.8
disappointed|frustrated|2|0.7
disappointed|frustrated|3|0.8
disappointed|frustrated|4|0.8
disappointed|grateful|0|0.1
disappointed|grateful|1|0.1
disappointed|grateful|2|0.1
disappointed|grateful|3|0
disappointed|grateful|4|0
disappointed|happy|0|0
disappointed|happy|1|0
disappointed|happy|2|0
disappointed|happy|3|0
disappointed|happy|4|0
disappointed|indignant|0|0.7
disappointed|indignant|1|0.6
disappointed|indignant|2|0.6
disappointed|indignant|3|0.4
disappointed|indignant|4|0.6
disappointed|irritated|0|0.7
disappointed|irritated|1|0.7
disappointed|irritated|2|0.7
disappointed|irritated|3|0.7
disappointed|irritated|4|0.6
disappointed|joyful|0|0
disappointed|joyful|1|0
disappointed|joyful|2|0
disappointed|joyful|3|0
disappointed|joyful|4|0
disappointed|nostalgic|0|0.2
disappointed|nostalgic|1|0.2
disappointed|nostalgic|2|0.3
disappointed|nostalgic|3|0.2
disappointed|nostalgic|4|0.2
disappointed|pleased|0|0
disappointed|pleased|1|0
disappointed|pleased|2|0
disappointed|pleased|3|0
disappointed|pleased|4|0
disappointed|proud|0|0
disappointed|proud|1|0.1
disappointed|proud|2|0
disappointed|proud|3|0.1
disappointed|proud|4|0
disappointed|reassuring|0|0.1
disappointed|reassuring|1|0.1
disappointed|reassuring|2|0.1
disappointed|reassuring|3|0.2
disappointed|reassuring|4|0.1
disappointed|reflective|0|0.3
disappointed|reflective|1|0.3
disappointed|reflective|2|0.3
disappointed|reflective|3|0.3
disappointed|reflective|4|0.3
disappointed|relieved|0|0.1
disappointed|relieved|1|0.1
disappointed|relieved|2|0.1
disappointed|relieved|3|0.1
disappointed|relieved|4|0.1
disappointed|resigned|0|0.7
disappointed|resigned|1|0.7
disappointed|resigned|2|0.7
disappointed|resigned|3|0.7
disappointed|resigned|4|0.7
disappointed|sad|0|0.7
disappointed|sad|1|0.8
disappointed|sad|2|0.8
disappointed|sad|3|0.8
disappointed|sad|4|0.8
disappointed|sarcastic|0|0.3
disappointed|sarcastic|1|0.2
disappointed|sarcastic|2|0.3
disappointed|sarcastic|3|0.3
disappointed|sarcastic|4|0.2
disappointed|shocked|0|0.2
disappointed|shocked|1|0.3
disappointed|shocked|2|0.2
disappointed|shocked|3|0.2
disappointed|shocked|4|0.3
disappointed|skeptical|0|0.6
disappointed|skeptical|1|0.5
disappointed|skeptical|2|0.4
disappointed|skeptical|3|0.5
disappointed|skeptical|4|0.4
disappointed|surprised|0|0.2
disappointed|surprised|1|0.2
disappointed|surprised|2|0.2
disappointed|surprised|3|0.2
disappointed|surprised|4|0.2
disappointed|sympathetic|0|0.3
disappointed|sympathetic|1|0.4
disappointed|sympathetic|2|0.3
disappointed|sympathetic|3|0.4
disappointed|sympathetic|4|0.3
disappointed|thankful|0|0.1
disappointed|thankful|1|0.1
disappointed|thankful|2|0.1
disappointed|thankful|3|0.1
disappointed|thankful|4|0.1
disappointed|uncertain|0|0.4
disappointed|uncertain|1|0.3
disappointed|uncertain|2|0.2
disappointed|uncertain|3|0.3
disappointed|uncertain|4|0.3
disappointed|urgent|0|0.1
disappointed|urgent|1|0.1
disappointed|urgent|2|0.2
disappointed|urgent|3|0.1
disappointed|urgent|4|0.2
disappointed|worried|0|0.4
disappointed|worried|1|0.5
disappointed|worried|2|0.6
disappointed|worried|3|0.5
disappointed|worried|4|0.6
encouraging|encouraging|0|1
encouraging|encouraging|1|1
encouraging|encouraging|2|1
encouraging|encouraging|3|1
encouraging|encouraging|4|1
encouraging|excited|0|0.7
encouraging|excited|1|0.7
encouraging|excited|2|0.7
encouraging|excited|3|0.7
encouraging|excited|4|0.7
encouraging|friendly|0|0.7
encouraging|friendly|1|0.7
encouraging|friendly|2|0.8
encouraging|friendly|3|0.7
encouraging|friendly|4|0.7
encouraging|frustrated|0|0.1
encouraging|frustrated|1|0.1
encouraging|frustrated|2|0.1
encouraging|frustrated|3|0.2
encouraging|frustrated|4|0.1
encouraging|grateful|0|0.5
encouraging|grateful|1|0.5
encouraging|grateful|2|0.5
encouraging|grateful|3|0.5
encouraging|grateful|4|0.6
encouraging|happy|0|0.6
encouraging|happy|1|0.7
encouraging|happy|2|0.7
encouraging|happy|3|0.6
encouraging|happy|4|0.6
encouraging|indignant|0|0.1
encouraging|indignant|1|0.2
encouraging|indignant|2|0.1
encouraging|indignant|3|0.1
encouraging|indignant|4|0.1
encouraging|irritated|0|0.1
encouraging|irritated|1|0.1
encouraging|irritated|2|0.1
encouraging|irritated|3|0.1
encouraging|irritated|4|0.1
encouraging|joyful|0|0.7
encouraging|joyful|1|0.7
encouraging|joyful|2|0.6
encouraging|joyful|3|0.6
encouraging|joyful|4|0.7
encouraging|nostalgic|0|0.2
encouraging|nostalgic|1|0.3
encouraging|nostalgic|2|0.2
encouraging|nostalgic|3|0.2
encouraging|nostalgic|4|0.2
encouraging|pleased|0|0.5
encouraging|pleased|1|0.6
encouraging|pleased|2|0.6
encouraging|pleased|3|0.6
encouraging|pleased|4|0.4
encouraging|proud|0|0.5
encouraging|proud|1|0.5
encouraging|proud|2|0.5
encouraging|proud|3|0.5
encouraging|proud|4|0.3
encouraging|reassuring|0|0.8
encouraging|reassuring|1|0.8
encouraging|reassuring|2|0.8
encouraging|reassuring|3|0.9
encouraging|reassuring|4|0.8
encouraging|reflective|0|0.3
encouraging|reflective|1|0.4
encouraging|reflective|2|0.3
encouraging|reflective|3|0.4
encouraging|reflective|4|0.3
encouraging|relieved|0|0.3
encouraging|relieved|1|0.3
encouraging|relieved|2|0.3
encouraging|relieved|3|0.3
encouraging|relieved|4|0.4
encouraging|resigned|0|0.1
encouraging|resigned|1|0.2
encouraging|resigned|2|0.2
encouraging|resigned|3|0.2
encouraging|resigned|4|0.2
encouraging|sad|0|0.2
encouraging|sad|1|0.2
encouraging|sad|2|0.2
encouraging|sad|3|0.1
encouraging|sad|4|0.1
encouraging|sarcastic|0|0.2
encouraging|sarcastic|1|0.1
encouraging|sarcastic|2|0.2
encouraging|sarcastic|3|0.2
encouraging|sarcastic|4|0.1
encouraging|shocked|0|0.2
encouraging|shocked|1|0.2
encouraging|shocked|2|0.2
encouraging|shocked|3|0.1
encouraging|shocked|4|0.2
encouraging|skeptical|0|0.2
encouraging|skeptical|1|0.2
encouraging|skeptical|2|0.2
encouraging|skeptical|3|0.2
encouraging|skeptical|4|0.2
encouraging|surprised|0|0.2
encouraging|surprised|1|0.2
encouraging|surprised|2|0.2
encouraging|surprised|3|0.2
encouraging|surprised|4|0.2
encouraging|sympathetic|0|0.6
encouraging|sympathetic|1|0.7
encouraging|sympathetic|2|0.7
encouraging|sympathetic|3|0.6
encouraging|sympathetic|4|0.7
encouraging|thankful|0|0.3
encouraging|thankful|1|0.5
encouraging|thankful|2|0.4
encouraging|thankful|3|0.4
encouraging|thankful|4|0.4
encouraging|uncertain|0|0.2
encouraging|uncertain|1|0.2
encouraging|uncertain|2|0.2
encouraging|uncertain|3|0.2
encouraging|uncertain|4|0.2
encouraging|urgent|0|0.2
encouraging|urgent|1|0.2
encouraging|urgent|2|0.3
encouraging|urgent|3|0.3
encouraging|urgent|4|0.2
encouraging|worried|0|0.2
encouraging|worried|1|0.2
encouraging|worried|2|0.2
encouraging|worried|3|0.2
encouraging|worried|4|0.2
excited|excited|0|1
excited|excited|1|1
excited|excited|2|1
excited|excited|3|1
excited|excited|4|1
excited|friendly|0|0.5
excited|friendly|1|0.5
excited|friendly|2|0.5
excited|friendly|3|0.6
excited|friendly|4|0.5
excited|frustrated|0|0.2
excited|frustrated|1|0.2
excited|frustrated|2|0.2
excited|frustrated|3|0.2
excited|frustrated|4|0.1
excited|grateful|0|0.4
excited|grateful|1|0.4
excited|grateful|2|0.4
excited|grateful|3|0.3
excited|grateful|4|0.3
excited|happy|0|0.8
excited|happy|1|0.8
excited|happy|2|0.8
excited|happy|3|0.8
excited|happy|4|0.8
excited|indignant|0|0.3
excited|indignant|1|0.3
excited|indignant|2|0.3
excited|indignant|3|0.2
excited|indignant|4|0.3
excited|irritated|0|0.2
excited|irritated|1|0.2
excited|irritated|2|0.2
excited|irritated|3|0.2
excited|irritated|4|0.2
excited|joyful|0|0.9
excited|joyful|1|0.8
excited|joyful|2|0.8
excited|joyful|3|0.8
excited|joyful|4|0.9
excited|nostalgic|0|0.2
excited|nostalgic|1|0.2
excited|nostalgic|2|0.3
excited|nostalgic|3|0.2
excited|nostalgic|4|0.2
excited|pleased|0|0.7
excited|pleased|1|0.7
excited|pleased|2|0.7
excited|pleased|3|0.6
excited|pleased|4|0.7
excited|proud|0|0.6
excited|proud|1|0.6
excited|proud|2|0.5
excited|proud|3|0.5
excited|proud|4|0.6
excited|reassuring|0|0.3
excited|reassuring|1|0.3
excited|reassuring|2|0.4
excited|reassuring|3|0.4
excited|reassuring|4|0.3
excited|reflective|0|0.2
excited|reflective|1|0.2
excited|reflective|2|0.2
excited|reflective|3|0.2
excited|reflective|4|0.3
excited|relieved|0|0.5
excited|relieved|1|0.4
excited|relieved|2|0.5
excited|relieved|3|0.5
excited|relieved|4|0.3
excited|resigned|0|0.1
excited|resigned|1|0.1
excited|resigned|2|0.1
excited|resigned|3|0.1
excited|resigned|4|0.1
excited|sad|0|0.1
excited|sad|1|0
excited|sad|2|0.1
excited|sad|3|0
excited|sad|4|0
excited|sarcastic|0|0.2
excited|sarcastic|1|0.2
excited|sarcastic|2|0.1
excited|sarcastic|3|0.2
excited|sarcastic|4|0.2
excited|shocked|0|0.7
excited|shocked|1|0.7
excited|shocked|2|0.7
excited|shocked|3|0.7
excited|shocked|4|0.6
excited|skeptical|0|0.2
excited|skeptical|1|0.2
excited|skeptical|2|0.2
excited|skeptical|3|0.2
excited|skeptical|4|0.2
excited|surprised|0|0.7
excited|surprised|1|0.8
excited|surprised|2|0.7
excited|surprised|3|0.6
excited|surprised|4|0.7
excited|sympathetic|0|0.2
excited|sympathetic|1|0.2
excited|sympathetic|2|0.3
excited|sympathetic|3|0.2
excited|sympathetic|4|0.2
excited|thankful|0|0.4
excited|thankful|1|0.3
excited|thankful|2|0.3
excited|thankful|3|0.3
excited|thankful|4|0.4
excited|uncertain|0|0.2
excited|uncertain|1|0.2
excited|uncertain|2|0.2
excited|uncertain|3|0.1
excited|uncertain|4|0.2
excited|urgent|0|0.5
excited|urgent|1|0.5
excited|urgent|2|0.6
excited|urgent|3|0.5
excited|urgent|4|0.6
excited|worried|0|0.2
excited|worried|1|0.2
excited|worried|2|0.2
excited|worried|3|0.2
excited|worried|4|0.2
friendly|friendly|0|1
friendly|friendly|1|1
friendly|friendly|2|1
friendly|friendly|3|1
friendly|friendly|4|1
friendly|frustrated|0|0.1
friendly|frustrated|1|0.2
friendly|frustrated|2|0.1
friendly|frustrated|3|0.1
friendly|frustrated|4|0.1
friendly|grateful|0|0.6
friendly|grateful|1|0.7
friendly|grateful|2|0.7
friendly|grateful|3|0.6
friendly|grateful|4|0.7
friendly|happy|0|0.7
friendly|happy|1|0.7
friendly|happy|2|0.7
friendly|happy|3|0.8
friendly|happy|4|0.8
friendly|indignant|0|0.2
friendly|indignant|1|0.1
friendly|indignant|2|0.1
friendly|indignant|3|0.1
friendly|indignant|4|0.1
friendly|irritated|0|0.1
friendly|irritated|1|0.1
friendly|irritated|2|0.2
friendly|irritated|3|0.2
friendly|irritated|4|0.1
friendly|joyful|0|0.8
friendly|joyful|1|0.8
friendly|joyful|2|0.7
friendly|joyful|3|0.7
friendly|joyful|4|0.7
friendly|nostalgic|0|0.3
friendly|nostalgic|1|0.3
friendly|nostalgic|2|0.3
friendly|nostalgic|3|0.3
friendly|nostalgic|4|0.3
friendly|pleased|0|0.7
friendly|pleased|1|0.7
friendly|pleased|2|0.6
friendly|pleased|3|0.7
friendly|pleased|4|0.7
friendly|proud|0|0.3
friendly|proud|1|0.3
friendly|proud|2|0.2
friendly|proud|3|0.2
friendly|proud|4|0.2
friendly|reassuring|0|0.7
friendly|reassuring|1|0.7
friendly|reassuring|2|0.7
friendly|reassuring|3|0.7
friendly|reassuring|4|0.7
friendly|reflective|0|0.2
friendly|reflective|1|0.3
friendly|reflective|2|0.3
friendly|reflective|3|0.3
friendly|reflective|4|0.3
friendly|relieved|0|0.3
friendly|relieved|1|0.3
friendly|relieved|2|0.3
friendly|relieved|3|0.4
friendly|relieved|4|0.3
friendly|resigned|0|0.2
friendly|resigned|1|0.2
friendly|resigned|2|0.2
friendly|resigned|3|0.2
friendly|resigned|4|0.2
friendly|sad|0|0.2
friendly|sad|1|0.1
friendly|sad|2|0.2
friendly|sad|3|0.2
friendly|sad|4|0.1
friendly|sarcastic|0|0.2
friendly|sarcastic|1|0.2
friendly|sarcastic|2|0.2
friendly|sarcastic|3|0.2
friendly|sarcastic|4|0.2
friendly|shocked|0|0.1
friendly|shocked|1|0.1
friendly|shocked|2|0.1
friendly|shocked|3|0.1
friendly|shocked|4|0.1
friendly|skeptical|0|0.2
friendly|skeptical|1|0.2
friendly|skeptical|2|0.2
friendly|skeptical|3|0.2
friendly|skeptical|4|0.2
friendly|surprised|0|0.3
friendly|surprised|1|0.3
friendly|surprised|2|0.2
friendly|surprised|3|0.2
friendly|surprised|4|0.2
friendly|sympathetic|0|0.6
friendly|sympathetic|1|0.7
friendly|sympathetic|2|0.6
friendly|sympathetic|3|0.6
friendly|sympathetic|4|0.7
friendly|thankful|0|0.7
friendly|thankful|1|0.6
friendly|thankful|2|0.6
friendly|thankful|3|0.7
friendly|thankful|4|0.6
friendly|uncertain|0|0.2
friendly|uncertain|1|0.2
friendly|uncertain|2|0.2
friendly|uncertain|3|0.2
friendly|uncertain|4|0.2
friendly|urgent|0|0.2
friendly|urgent|1|0.2
friendly|urgent|2|0.2
friendly|urgent|3|0.2
friendly|urgent|4|0.2
friendly|worried|0|0.2
friendly|worried|1|0.2
friendly|worried|2|0.2
friendly|worried|3|0.2
friendly|worried|4|0.2
frustrated|frustrated|0|1
frustrated|frustrated|1|1
frustrated|frustrated|2|1
frustrated|frustrated|3|1
frustrated|frustrated|4|1
frustrated|grateful|0|0
frustrated|grateful|1|0
frustrated|grateful|2|0
frustrated|grateful|3|0
frustrated|grateful|4|0
frustrated|happy|0|0
frustrated|happy|1|0
frustrated|happy|2|0
frustrated|happy|3|0
frustrated|happy|4|0
frustrated|indignant|0|0.7
frustrated|indignant|1|0.7
frustrated|indignant|2|0.7
frustrated|indignant|3|0.7
frustrated|indignant|4|0.7
frustrated|irritated|0|0.9
frustrated|irritated|1|0.9
frustrated|irritated|2|0.9
frustrated|irritated|3|0.9
frustrated|irritated|4|0.9
frustrated|joyful|0|0
frustrated|joyful|1|0
frustrated|joyful|2|0
frustrated|joyful|3|0
frustrated|joyful|4|0
frustrated|nostalgic|0|0.1
frustrated|nostalgic|1|0.1
frustrated|nostalgic|2|0.1
frustrated|nostalgic|3|0.1
frustrated|nostalgic|4|0.1
frustrated|pleased|0|0
frustrated|pleased|1|0
frustrated|pleased|2|0
frustrated|pleased|3|0
frustrated|pleased|4|0
frustrated|proud|0|0
frustrated|proud|1|0.1
frustrated|proud|2|0.1
frustrated|proud|3|0.1
frustrated|proud|4|0.1
frustrated|reassuring|0|0.1
frustrated|reassuring|1|0.1
frustrated|reassuring|2|0.1
frustrated|reassuring|3|0.1
frustrated|reassuring|4|0.1
frustrated|reflective|0|0.2
frustrated|reflective|1|0.2
frustrated|reflective|2|0.2
frustrated|reflective|3|0.2
frustrated|reflective|4|0.1
frustrated|relieved|0|0.1
frustrated|relieved|1|0.1
frustrated|relieved|2|0.1
frustrated|relieved|3|0.1
frustrated|relieved|4|0.1
frustrated|resigned|0|0.6
frustrated|resigned|1|0.3
frustrated|resigned|2|0.5
frustrated|resigned|3|0.4
frustrated|resigned|4|0.4
frustrated|sad|0|0.4
frustrated|sad|1|0.4
frustrated|sad|2|0.3
frustrated|sad|3|0.3
frustrated|sad|4|0.4
frustrated|sarcastic|0|0.3
frustrated|sarcastic|1|0.3
frustrated|sarcastic|2|0.3
frustrated|sarcastic|3|0.3
frustrated|sarcastic|4|0.4
frustrated|shocked|0|0.2
frustrated|shocked|1|0.2
frustrated|shocked|2|0.1
frustrated|shocked|3|0.2
frustrated|shocked|4|0.2
frustrated|skeptical|0|0.4
frustrated|skeptical|1|0.4
frustrated|skeptical|2|0.3
frustrated|skeptical|3|0.5
frustrated|skeptical|4|0.4
frustrated|surprised|0|0.3
frustrated|surprised|1|0.2
frustrated|surprised|2|0.1
frustrated|surprised|3|0.1
frustrated|surprised|4|0.2
frustrated|sympathetic|0|0.1
frustrated|sympathetic|1|0.1
frustrated|sympathetic|2|0.2
frustrated|sympathetic|3|0.2
frustrated|sympathetic|4|0.1
frustrated|thankful|0|0
frustrated|thankful|1|0.1
frustrated|thankful|2|0
frustrated|thankful|3|0
frustrated|thankful|4|0.1
frustrated|uncertain|0|0.2
frustrated|uncertain|1|0.2
frustrated|uncertain|2|0.2
frustrated|uncertain|3|0.2
frustrated|uncertain|4|0.2
frustrated|urgent|0|0.4
frustrated|urgent|1|0.3
frustrated|urgent|2|0.3
frustrated|urgent|3|0.3
frustrated|urgent|4|0.4
frustrated|worried|0|0.3
frustrated|worried|1|0.4
frustrated|worried|2|0.3
frustrated|worried|3|0.5
frustrated|worried|4|0.4
grateful|grateful|0|1
grateful|grateful|1|1
grateful|grateful|2|1
grateful|grateful|3|1
grateful|grateful|4|1
grateful|happy|0|0.7
grateful|happy|1|0.6
grateful|happy|2|0.7
grateful|happy|3|0.7
grateful|happy|4|0.7
grateful|indignant|0|0.1
grateful|indignant|1|0.1
grateful|indignant|2|0.1
grateful|indignant|3|0.1
grateful|indignant|4|0.1
grateful|irritated|0|0.1
grateful|irritated|1|0.1
grateful|irritated|2|0.1
grateful|irritated|3|0.1
grateful|irritated|4|0.1
grateful|joyful|0|0.6
grateful|joyful|1|0.6
grateful|joyful|2|0.7
grateful|joyful|3|0.7
grateful|joyful|4|0.7
grateful|nostalgic|0|0.2
grateful|nostalgic|1|0.2
grateful|nostalgic|2|0.2
grateful|nostalgic|3|0.2
grateful|nostalgic|4|0.2
grateful|pleased|0|0.8
grateful|pleased|1|0.8
grateful|pleased|2|0.8
grateful|pleased|3|0.8
grateful|pleased|4|0.8
grateful|proud|0|0.4
grateful|proud|1|0.3
grateful|proud|2|0.4
grateful|proud|3|0.3
grateful|proud|4|0.3
grateful|reassuring|0|0.3
grateful|reassuring|1|0.5
grateful|reassuring|2|0.3
grateful|reassuring|3|0.3
grateful|reassuring|4|0.4
grateful|reflective|0|0.3
grateful|reflective|1|0.4
grateful|reflective|2|0.4
grateful|reflective|3|0.5
grateful|reflective|4|0.3
grateful|relieved|0|0.7
grateful|relieved|1|0.7
grateful|relieved|2|0.6
grateful|relieved|3|0.7
grateful|relieved|4|0.7
grateful|resigned|0|0.3
grateful|resigned|1|0.2
grateful|resigned|2|0.2
grateful|resigned|3|0.2
grateful|resigned|4|0.1
grateful|sad|0|0.1
grateful|sad|1|0.1
grateful|sad|2|0.1
grateful|sad|3|0.1
grateful|sad|4|0.1
grateful|sarcastic|0|0.1
grateful|sarcastic|1|0.2
grateful|sarcastic|2|0.1
grateful|sarcastic|3|0.1
grateful|sarcastic|4|0.1
grateful|shocked|0|0.1
grateful|shocked|1|0.1
grateful|shocked|2|0.1
grateful|shocked|3|0.2
grateful|shocked|4|0.2
grateful|skeptical|0|0.2
grateful|skeptical|1|0.1
grateful|skeptical|2|0.2
grateful|skeptical|3|0.2
grateful|skeptical|4|0.1
grateful|surprised|0|0.2
grateful|surprised|1|0.2
grateful|surprised|2|0.3
grateful|surprised|3|0.2
grateful|surprised|4|0.2
grateful|sympathetic|0|0.6
grateful|sympathetic|1|0.6
grateful|sympathetic|2|0.6
grateful|sympathetic|3|0.3
grateful|sympathetic|4|0.3
grateful|thankful|0|1
grateful|thankful|1|1
grateful|thankful|2|1
grateful|thankful|3|1
grateful|thankful|4|1
grateful|uncertain|0|0.2
grateful|uncertain|1|0.2
grateful|uncertain|2|0.1
grateful|uncertain|3|0.1
